timestamp,user_id,application,event_type,mfa_method,ip_address,user_agent,country,session_id,risk_level,risk_reason,details,result,failure_reason,block_reason,admin_user
2025-11-01 13:58:17.287918,vmerritt,Office 365,LOGIN_SUCCESS,Email,222.102.248.179,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",IN,45044d76-302b-4003-a450-6fe7c6996aff,Low,,User login successful,SUCCESS,,,
2025-10-15 10:34:46.493621,maryramirez,Salesforce,MFA_FAILED,Push Notification,191.129.209.155,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",CA,2226bceb-7686-498a-869c-5b35d4fff0b7,Low,,MFA verification failed using Push Notification,FAILURE,Expired code,,
2025-10-26 11:13:13.948657,scott43,Zoom,SUSPICIOUS_ACTIVITY,SMS,125.71.97.241,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",SG,10f28275-e954-45c1-9c20-c66596fc762d,Critical,Impossible travel,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-11-03 10:56:27.550592,taylorjesse,Confluence,SUSPICIOUS_ACTIVITY,Biometric,141.177.103.107,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",BR,2467b22e-6803-4d93-891d-d537a21f1d24,Critical,Suspicious IP,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-10-09 14:12:23.181050,drivera,Confluence,MFA_FAILED,Hardware Token,45.60.198.79,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",UK,38074b8e-2205-4e49-8429-f49b0b80b5a0,Low,,MFA verification failed using Hardware Token,FAILURE,Too many attempts,,
2025-11-01 15:38:35.910931,lstein,Azure Portal,MFA_SUCCESS,Biometric,200.20.0.47,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",US,fee98ff9-2f2d-4f7b-a570-4ca900581291,Low,,MFA verification successful using Biometric,SUCCESS,,,
2025-11-02 08:48:31.427732,wwoods,Salesforce,MFA_RESET,TOTP,56.245.138.142,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",UK,64506463-dca5-4a48-84af-4d0530125edc,Low,,MFA settings updated: mfa reset,CONFIGURATION_CHANGE,,,wwoods
2025-11-02 06:26:39.087875,vmedina,Azure Portal,MFA_SUCCESS,TOTP,5.195.169.202,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",IN,0a578437-32b3-46e3-a30e-48751d3e4720,Low,,MFA verification successful using TOTP,SUCCESS,,,
2025-10-22 07:29:12.805810,ryan06,Office 365,MFA_FAILED,Biometric,57.224.83.7,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",JP,c7250777-40c1-4716-8f79-7d2b1d19e6a6,Low,,MFA verification failed using Biometric,FAILURE,Too many attempts,,
2025-10-29 09:22:20.130810,ncalhoun,GitHub,MFA_FAILED,Email,14.77.232.46,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",FR,cd78e6a1-4eae-4a4e-ab1b-0ea7f5925fb0,Low,,MFA verification failed using Email,FAILURE,Device not recognized,,
2025-10-25 10:07:28.074428,millerroy,GitHub,MFA_SUCCESS,Biometric,213.208.185.100,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",IN,fe686fd8-f26b-481c-809d-c74e86fdf4c4,Low,,MFA verification successful using Biometric,SUCCESS,,,
2025-10-09 04:09:59.770003,dmurphy,Jira,LOGIN_SUCCESS,Backup Code,56.67.154.153,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",AU,e3f04096-3119-462a-8d5e-38597bed4dd7,Medium,New device,User login successful,SUCCESS,,,
2025-10-16 00:18:23.147736,fking,GitHub,MFA_SUCCESS,Hardware Token,17.170.175.108,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",CA,1525d2ac-4b9b-474b-b33a-941f131d01ae,Low,,MFA verification successful using Hardware Token,SUCCESS,,,
2025-11-06 15:53:43.091496,jeffrey10,Azure Portal,MFA_SUCCESS,SMS,183.233.190.172,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",DE,3da102f2-06ee-4e58-9606-e78ce314baf4,Low,,MFA verification successful using SMS,SUCCESS,,,
2025-10-13 15:30:04.888684,howelljohn,Office 365,MFA_SUCCESS,Push Notification,19.169.20.14,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",BR,23c54deb-3937-46a2-99ce-52a93c7544e4,Low,,MFA verification successful using Push Notification,SUCCESS,,,
2025-10-24 14:01:11.156363,stevenscott,G Suite,LOGIN_SUCCESS,Hardware Token,39.84.129.170,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",UK,3975e956-49cc-4253-9e6e-9e06d685b383,Low,,User login successful,SUCCESS,,,
2025-10-30 23:58:18.568967,tamirodriguez,Finance Portal,LOGIN_FAILED,SMS,83.247.27.134,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",AU,a06bef4f-fd3a-46b8-bccb-fa60a78e50d9,Low,,User login failed,FAILURE,Account locked,,
2025-10-24 22:32:07.120045,tsanders,Workday,MFA_RESET,SMS,97.241.91.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",FR,c9e360c1-6465-4d09-873e-b889a11d5bb8,Low,,MFA settings updated: mfa reset,CONFIGURATION_CHANGE,,,system
2025-10-10 17:19:50.183716,melissa91,ServiceNow,MFA_FAILED,TOTP,160.168.56.27,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",UK,95b3422d-3ebe-470e-b3e3-d4fdf27ce579,Low,,MFA verification failed using TOTP,FAILURE,Too many attempts,,
2025-10-18 01:56:54.159679,estanley,ServiceNow,MFA_SUCCESS,Backup Code,13.117.174.210,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",IN,328d80c9-1f77-4118-a906-9ec227ded81d,Low,,MFA verification successful using Backup Code,SUCCESS,,,
2025-10-08 01:04:16.373230,gshort,Workday,MFA_SUCCESS,SMS,27.151.11.93,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",JP,d8cadd3f-de7d-488c-a5b2-bd56be75db27,Low,,MFA verification successful using SMS,SUCCESS,,,
2025-10-26 17:34:58.595015,bzimmerman,Jira,SUSPICIOUS_ACTIVITY,Biometric,108.82.65.234,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",US,32cf3638-4f7a-46a8-ba98-2284790f1d47,High,New device,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-10-26 03:25:06.821707,umarshall,Salesforce,PASSWORD_RESET,Email,148.160.163.96,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",UK,50da641e-f45d-404e-8aea-f35a190992e6,Low,,Password reset initiated,PASSWORD_CHANGE,,,
2025-11-02 05:11:42.510770,ramirezshannon,Salesforce,MFA_SUCCESS,Biometric,188.32.174.45,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",SG,f1f8d7bc-6fe3-41f6-9df3-c814bbfbcead,Low,,MFA verification successful using Biometric,SUCCESS,,,
2025-10-17 18:10:02.038759,lrosales,ServiceNow,MFA_SUCCESS,Backup Code,27.90.185.224,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",CA,6a5ca46b-a3f4-4afc-89c2-f6b97ce78051,Low,,MFA verification successful using Backup Code,SUCCESS,,,
2025-10-31 14:24:03.468899,joshua94,Office 365,LOGIN_SUCCESS,Push Notification,2.195.164.75,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",BR,2a7fbc05-ddca-44ba-8d5a-9166b4482ad5,Low,,User login successful,SUCCESS,,,
2025-10-10 05:36:10.797395,wfreeman,Finance Portal,MFA_FAILED,Biometric,119.158.19.206,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",UK,e75fa789-1bcb-45f6-88a0-7dbb61bc2301,Low,,MFA verification failed using Biometric,FAILURE,Too many attempts,,
2025-10-27 01:00:42.316128,bwest,G Suite,LOGIN_FAILED,Push Notification,78.46.162.175,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",FR,11dfd598-808d-4661-9edb-ff2607de58b0,Low,,User login failed,FAILURE,User not found,,
2025-10-19 19:07:49.725533,kevinperkins,AWS Console,PASSWORD_RESET,Email,27.0.15.128,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",FR,19ba8d71-caf4-4c9b-a180-8e2e8d9ab146,Low,,Password reset initiated,PASSWORD_CHANGE,,,
2025-10-20 10:19:27.882532,michael74,HR System,LOGIN_SUCCESS,Hardware Token,46.193.34.162,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",AU,95761605-99fa-4e8c-9604-a05a4e8f5417,Low,,User login successful,SUCCESS,,,
2025-10-11 06:50:02.053278,leslienewton,Slack,SUSPICIOUS_ACTIVITY,Push Notification,200.189.151.235,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",JP,faa2fb59-443b-47e9-96b1-6cfc1d006bd4,Critical,Impossible travel,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-10-13 09:52:16.202043,lhill,Workplace,MFA_FAILED,Backup Code,193.144.229.52,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",BR,44d2a00f-4398-4f32-84ca-5012439374ca,Low,,MFA verification failed using Backup Code,FAILURE,Expired code,,
2025-11-06 01:55:45.554159,kennethward,ServiceNow,MFA_SUCCESS,Hardware Token,40.25.239.107,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",FR,14fa7073-7b49-41dc-98ea-d1048dc03bcf,Low,,MFA verification successful using Hardware Token,SUCCESS,,,
2025-10-15 21:27:56.959022,tranheidi,Confluence,MFA_FAILED,Biometric,95.106.142.124,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",BR,a33e9baa-4af2-4dd7-8a99-9a319b2b6639,Medium,Multiple MFA failures,MFA verification failed using Biometric,FAILURE,Invalid code,,
2025-10-10 17:49:29.180474,andrewstaylor,AWS Console,LOGIN_SUCCESS,SMS,21.230.78.163,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",BR,80b3beb5-c667-4277-bfdc-b42e112bde61,Low,,User login successful,SUCCESS,,,
2025-11-05 15:07:11.891015,shelley71,Workday,PASSWORD_RESET,Email,175.52.166.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",UK,d07eeb4c-2934-412e-b65d-5075bd3d21e2,Low,,Password reset initiated,PASSWORD_CHANGE,,,
2025-10-22 10:01:09.084275,hernandezlisa,Azure Portal,LOGIN_SUCCESS,TOTP,200.87.57.169,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",US,3eb4941f-6cff-4d90-be15-723715459e18,Low,,User login successful,SUCCESS,,,
2025-11-06 11:34:57.774065,grantrobert,Workday,LOGIN_SUCCESS,Backup Code,142.113.168.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",JP,df726b16-d49a-466d-876a-11a7742d3a36,Medium,New device,User login successful,SUCCESS,,,
2025-10-30 22:27:39.654898,chayes,Salesforce,MFA_SUCCESS,TOTP,59.113.242.177,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",CA,12f80919-278e-4d85-aca8-f4fdec6e977b,Low,,MFA verification successful using TOTP,SUCCESS,,,
2025-10-16 19:50:07.593276,lynchjody,HR System,MFA_FAILED,Backup Code,200.212.198.90,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",SG,3941488a-1281-4f6c-8413-469a1d714b88,Low,,MFA verification failed using Backup Code,FAILURE,Device not recognized,,
2025-10-26 10:19:56.958814,donna23,Office 365,MFA_ENABLED,SMS,105.51.119.57,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",CA,29070e6e-077f-455f-b93f-7e0178d4776c,Low,,MFA settings updated: mfa enabled,CONFIGURATION_CHANGE,,,admin@company.com
2025-10-12 08:39:54.539229,mhayes,Zoom,MFA_SUCCESS,TOTP,17.11.98.191,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",US,0d1b18a5-1484-439f-a884-1ff14c8c72e9,Low,,MFA verification successful using TOTP,SUCCESS,,,
2025-10-14 14:37:28.399969,jacqueline71,Jira,LOGIN_FAILED,SMS,144.238.118.132,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",SG,87d39cd8-45b0-423c-b3b0-494f59161bf2,Medium,Multiple login failures,User login failed,FAILURE,Invalid password,,
2025-10-31 07:11:52.245068,ronaldstephens,Azure Portal,MFA_SUCCESS,Hardware Token,145.0.31.86,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",UK,a747d7b5-ecee-416f-a3e8-473d5c477014,Low,,MFA verification successful using Hardware Token,SUCCESS,,,
2025-11-01 11:08:09.965813,brownlaura,Office 365,LOGIN_SUCCESS,Email,146.120.152.143,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",IN,19859ce7-6339-40ed-9a61-1578873c653c,Low,,User login successful,SUCCESS,,,
2025-10-20 20:09:07.738962,sbarker,Jira,MFA_TIMEOUT,Email,49.108.123.73,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",UK,3e439380-dd56-4af0-8162-335041c255e5,Low,,MFA verification timed out for Email,TIMEOUT,,,
2025-10-22 16:18:05.883090,mkim,Azure Portal,LOGIN_FAILED,SMS,91.166.91.143,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",SG,ba390d51-e703-417d-a279-593957b95d46,Low,,User login failed,FAILURE,User not found,,
2025-10-29 16:49:33.929156,anthony39,HR System,MFA_SUCCESS,Hardware Token,129.83.228.191,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",US,8b09da6a-0931-4313-8be4-72ef70331408,Low,,MFA verification successful using Hardware Token,SUCCESS,,,
2025-11-06 15:39:13.704546,barbara27,Jira,MFA_FAILED,Email,15.19.95.34,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",UK,5a9ac592-edc9-42d4-b212-7558f9843779,Medium,Multiple MFA failures,MFA verification failed using Email,FAILURE,Too many attempts,,
2025-11-04 03:32:02.666306,wendygraham,GitHub,MFA_SUCCESS,Hardware Token,161.117.186.152,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",UK,b5440286-9af2-4538-ba66-d0c040640c36,Low,,MFA verification successful using Hardware Token,SUCCESS,,,
2025-10-21 18:22:08.943737,qcook,HR System,SUSPICIOUS_ACTIVITY,TOTP,74.74.244.85,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",BR,bfd5ea87-676c-487b-bfca-91a188a37e62,Critical,Unusual time,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-10-17 13:25:13.095997,zroberts,HR System,LOGIN_SUCCESS,Backup Code,160.150.79.187,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",FR,c479909b-0aef-4c74-a27e-982ffae0f168,Low,,User login successful,SUCCESS,,,
2025-10-21 07:26:10.755096,johnny16,Jira,MFA_SUCCESS,Push Notification,208.9.109.245,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",AU,ed35fa26-f841-4a21-9cac-f0e467aaaf66,Low,,MFA verification successful using Push Notification,SUCCESS,,,
2025-10-27 09:28:37.721764,mgutierrez,Azure Portal,SUSPICIOUS_ACTIVITY,Push Notification,15.249.211.230,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",CA,d1e85537-2b4a-4edf-bf01-5059fc3f0155,Critical,Impossible travel,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-10-26 10:15:21.459640,harrisandrea,HR System,LOGIN_SUCCESS,TOTP,222.5.12.8,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",IN,a2d0585e-1ad4-483b-9db5-95fa8f007518,Low,,User login successful,SUCCESS,,,
2025-11-03 02:10:16.432191,omartinez,Azure Portal,PASSWORD_RESET,Email,143.80.166.79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",UK,e835858b-7898-4392-9832-5c9c9576ec82,Low,,Password reset initiated,PASSWORD_CHANGE,,,
2025-10-28 23:00:19.082660,andrea86,AWS Console,MFA_SUCCESS,TOTP,71.66.242.111,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",UK,e87937ff-fdaf-4ee8-a2e2-bbc4098f3e0d,Low,,MFA verification successful using TOTP,SUCCESS,,,
2025-10-21 12:12:14.941711,hollanderic,Workday,MFA_FAILED,SMS,206.85.187.131,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",SG,46e2e234-302c-4a5a-90bc-d06fe92fe981,Low,,MFA verification failed using SMS,FAILURE,Too many attempts,,
2025-10-22 22:20:58.263060,robert77,HR System,MFA_FAILED,Backup Code,114.80.116.24,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",UK,ef971e60-afd8-4d28-8588-5a1532c51ade,Low,,MFA verification failed using Backup Code,FAILURE,Too many attempts,,
2025-10-19 04:08:36.946337,michellehill,Finance Portal,MFA_FAILED,Push Notification,166.163.154.170,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",JP,7b5397ae-76bb-4f80-bf22-e17aab4ce8d5,Low,,MFA verification failed using Push Notification,FAILURE,Invalid code,,
2025-10-17 20:40:18.630152,lori44,HR System,LOGIN_FAILED,Biometric,175.234.200.142,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",FR,1a475773-0b17-4381-9730-a7b37f499569,Low,,User login failed,FAILURE,Invalid password,,
2025-11-02 14:56:57.461463,wryan,Slack,MFA_SUCCESS,Email,56.36.53.165,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",AU,3b9078c8-a535-41ce-b9c7-bcef51f2ba80,Low,,MFA verification successful using Email,SUCCESS,,,
2025-10-21 07:48:35.246918,molly39,AWS Console,SUSPICIOUS_ACTIVITY,TOTP,58.74.35.164,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",FR,b6fda839-4af3-41c3-b8ad-3d77768ac88d,High,Multiple failed attempts,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-10-08 23:23:15.799260,zthornton,AWS Console,LOGIN_SUCCESS,Email,41.188.23.243,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",FR,a40a0579-8d02-4e2f-a3fb-b863db0d01a8,Low,,User login successful,SUCCESS,,,
2025-10-22 12:35:53.859806,martineztammy,AWS Console,MFA_BYPASS,Backup Code,38.108.95.160,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",CA,7e0b24f9-752f-43f3-a577-38e8393baedd,High,Administrative bypass,MFA bypassed by administrator,BYPASS,,,admin@company.com
2025-11-02 21:22:43.449549,dgarcia,VPN Gateway,MFA_ENABLED,Email,73.57.215.163,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",IN,aa1074e5-0cb2-4358-8b08-831b3483f020,Low,,MFA settings updated: mfa enabled,CONFIGURATION_CHANGE,,,system
2025-10-19 23:08:46.582383,charlesharrington,Workday,LOGIN_SUCCESS,Backup Code,123.46.11.188,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",FR,e12ce231-faad-461c-8b63-9d8f8488ea53,Low,,User login successful,SUCCESS,,,
2025-10-27 03:50:38.603486,melissa86,Jira,LOGIN_FAILED,Biometric,201.243.168.129,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",DE,cfa06ac9-5253-46b9-b153-6fc838767af3,Low,,User login failed,FAILURE,Invalid password,,
2025-11-02 20:04:38.781097,williamsonjimmy,GitHub,LOGIN_FAILED,TOTP,146.100.106.230,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",UK,494eb5dd-e818-4ad3-bb13-1a39d57084fb,Low,,User login failed,FAILURE,User not found,,
2025-11-06 14:06:29.992302,hamiltoncorey,Azure Portal,MFA_ENABLED,TOTP,134.110.181.235,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",AU,d335fdba-d44a-4338-9670-65c4a4dd505b,Low,,MFA settings updated: mfa enabled,CONFIGURATION_CHANGE,,,hamiltoncorey
2025-10-20 23:24:36.805907,rebecca05,GitHub,MFA_SUCCESS,Biometric,164.177.162.105,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",IN,b0b82b99-7f8b-44e2-b667-2c658e7a854a,Low,,MFA verification successful using Biometric,SUCCESS,,,
2025-10-18 10:03:18.983243,hthomas,HR System,PASSWORD_RESET,Email,43.134.13.85,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",DE,aa88db0f-137a-447f-b47a-24ec94efb123,Low,,Password reset initiated,PASSWORD_CHANGE,,,
