137.32.74.28 - - [30/Oct/2025:13:21:33] "GET /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 1675 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1835
198.27.52.178 - - [17/Oct/2025:16:16:15] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 719 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1980
111.8.24.58 - - [25/Oct/2025:20:58:30] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 3977 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1233
171.147.18.48 - - [04/Nov/2025:07:46:47] "POST /cart/success.do HTTP 1.1" 200 4993 "http://www.google.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 272
109.166.216.107 - - [20/Oct/2025:18:27:51] "GET /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 4752 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 336
10.54.40.75 - - [25/Oct/2025:05:16:04] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 4093 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 269
17.6.214.90 - - [28/Oct/2025:15:35:08] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 3191 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 779
123.81.132.197 - - [09/Oct/2025:09:25:12] "GET /product.screen?productId=SF-BVS-G01 HTTP 1.1" 302 466 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 890
53.36.39.194 - - [20/Oct/2025:10:22:03] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 2453 "http://www.google.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 92
68.87.4.247 - - [26/Oct/2025:11:17:06] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 403 520 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 388
95.20.243.44 - - [31/Oct/2025:12:26:10] "GET /cart/success.do HTTP 1.1" 200 1375 "http://www.buttercupgames.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 869
80.37.244.165 - - [27/Oct/2025:15:52:05] "POST /oldlink?itemId=EST-19 HTTP 1.1" 200 1941 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1021
184.103.253.166 - - [08/Oct/2025:18:51:16] "POST /oldlink?itemId=EST-19 HTTP 1.1" 500 648 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 602
4.139.38.151 - - [25/Oct/2025:05:34:06] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 494 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1728
1.138.3.71 - - [01/Nov/2025:06:45:21] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 1425 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1784
36.53.184.103 - - [24/Oct/2025:21:21:48] "GET /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 2308 "http://www.google.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1240
108.22.157.232 - - [17/Oct/2025:03:57:41] "GET /cart/success.do HTTP 1.1" 200 3893 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1902
12.195.22.123 - - [25/Oct/2025:23:33:50] "POST /oldlink?itemId=EST-19 HTTP 1.1" 200 4186 "http://www.bing.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1523
159.205.78.16 - - [27/Oct/2025:01:30:08] "GET /oldlink?itemId=EST-19 HTTP 1.1" 200 3593 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-6" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 221
63.138.111.119 - - [04/Nov/2025:13:01:47] "GET /category.screen?categoryId=SHOOTER HTTP 1.1" 302 394 "http://www.bing.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1108
140.182.232.79 - - [26/Oct/2025:19:57:24] "POST /category.screen?categoryId=SHOOTER HTTP 1.1" 200 4332 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 870
19.217.81.26 - - [21/Oct/2025:13:30:01] "GET /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 1042 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 336
50.186.56.141 - - [01/Nov/2025:01:48:03] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 2669 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1217
211.47.187.157 - - [10/Oct/2025:17:26:30] "POST /oldlink?itemId=EST-19 HTTP 1.1" 200 2960 "http://www.bing.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 921
17.146.66.233 - - [12/Oct/2025:02:50:19] "GET /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 821 "http://www.buttercupgames.com/cart/success.do" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1991
143.227.49.154 - - [22/Oct/2025:05:10:38] "POST /category.screen?categoryId=SHOOTER HTTP 1.1" 200 660 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-6" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 891
109.40.56.137 - - [14/Oct/2025:15:56:13] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 1764 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1769
101.148.5.175 - - [20/Oct/2025:18:31:31] "GET /category.screen?categoryId=ACCESSORIES HTTP 1.1" 503 928 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1106
222.70.48.90 - - [25/Oct/2025:03:37:26] "POST /category.screen?categoryId=SHOOTER HTTP 1.1" 200 1636 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1534
80.231.61.62 - - [31/Oct/2025:21:00:41] "GET /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 2704 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 130
20.119.84.89 - - [12/Oct/2025:14:51:52] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 2348 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1454
30.190.101.145 - - [08/Oct/2025:10:54:10] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 402 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 299
5.95.74.43 - - [01/Nov/2025:06:13:40] "POST /oldlink?itemId=EST-19 HTTP 1.1" 403 2761 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1718
42.34.139.148 - - [10/Oct/2025:20:03:34] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 782 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1507
144.155.130.45 - - [27/Oct/2025:11:42:22] "GET /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 404 4397 "http://www.bing.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 340
204.171.100.201 - - [10/Oct/2025:12:25:05] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 746 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1294
156.181.137.250 - - [14/Oct/2025:17:18:49] "GET /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 1124 "http://www.google.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1825
210.172.9.217 - - [03/Nov/2025:16:33:40] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 4301 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 369
203.101.23.18 - - [05/Nov/2025:22:41:24] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 2667 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1793
9.33.55.78 - - [04/Nov/2025:11:58:49] "GET /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 1887 "http://www.bing.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 581
206.20.141.156 - - [05/Nov/2025:18:43:40] "POST /oldlink?itemId=EST-19 HTTP 1.1" 200 3056 "http://www.google.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 487
71.178.15.58 - - [16/Oct/2025:18:55:26] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 709 "http://www.bing.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1703
219.100.196.198 - - [21/Oct/2025:04:53:30] "GET /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 1029 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1002
183.117.221.113 - - [23/Oct/2025:07:45:47] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 403 1194 "" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 582
27.246.41.235 - - [24/Oct/2025:19:08:42] "GET /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 1647 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1199
75.11.120.47 - - [20/Oct/2025:19:04:58] "GET /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 2933 "http://www.buttercupgames.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 127
66.255.35.17 - - [09/Oct/2025:12:23:46] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 3508 "http://www.google.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1246
37.255.33.255 - - [20/Oct/2025:05:29:20] "POST /oldlink?itemId=EST-19 HTTP 1.1" 200 1014 "http://www.buttercupgames.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 651
107.5.203.10 - - [01/Nov/2025:12:42:20] "GET /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 403 2115 "http://www.bing.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1056
89.206.131.37 - - [19/Oct/2025:01:44:30] "GET /category.screen?categoryId=SHOOTER HTTP 1.1" 200 3050 "http://www.buttercupgames.com/oldlink?itemId=EST-19" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1707
133.96.201.233 - - [10/Oct/2025:09:50:40] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 4670 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1423
15.254.181.2 - - [04/Nov/2025:16:32:56] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 4335 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1644
138.149.21.201 - - [27/Oct/2025:21:29:13] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 404 1566 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 534
41.160.194.147 - - [25/Oct/2025:15:53:28] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 404 3220 "http://www.buttercupgames.com/cart/success.do" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1994
191.68.178.31 - - [21/Oct/2025:13:34:49] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 404 1399 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1282
66.194.184.3 - - [27/Oct/2025:14:27:43] "GET /cart/success.do HTTP 1.1" 200 890 "http://www.buttercupgames.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 341
113.226.249.199 - - [25/Oct/2025:07:55:40] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 974 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 328
166.198.191.214 - - [15/Oct/2025:10:11:27] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 2785 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 249
63.163.133.34 - - [11/Oct/2025:00:57:24] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 1093 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1700
139.84.114.165 - - [03/Nov/2025:15:39:52] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 403 2382 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1765
142.88.40.67 - - [22/Oct/2025:06:58:00] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 4934 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 584
38.217.59.204 - - [17/Oct/2025:15:56:34] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 4463 "http://www.bing.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 354
28.189.182.59 - - [31/Oct/2025:00:51:50] "POST /cart/success.do HTTP 1.1" 200 580 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1492
154.252.6.233 - - [13/Oct/2025:02:48:14] "GET /category.screen?categoryId=SHOOTER HTTP 1.1" 200 1936 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 336
56.21.137.217 - - [28/Oct/2025:17:24:35] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 2638 "" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1520
116.60.191.208 - - [19/Oct/2025:04:14:52] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 404 1994 "http://www.buttercupgames.com/oldlink?itemId=EST-19" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1798
24.128.41.78 - - [04/Nov/2025:17:33:45] "GET /category.screen?categoryId=SHOOTER HTTP 1.1" 200 2793 "http://www.google.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1674
36.37.6.212 - - [21/Oct/2025:06:09:53] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 986 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1435
109.104.133.121 - - [20/Oct/2025:23:36:12] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 1341 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 934
86.193.174.99 - - [10/Oct/2025:17:33:10] "GET /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 2971 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 892
118.129.143.119 - - [25/Oct/2025:01:33:36] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 4298 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 901
4.0.179.253 - - [15/Oct/2025:22:07:06] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 403 1327 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 465
142.53.74.81 - - [22/Oct/2025:17:47:08] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 4976 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 815
46.150.196.63 - - [15/Oct/2025:15:25:23] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 1623 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 785
212.102.17.57 - - [26/Oct/2025:02:05:58] "GET /cart/success.do HTTP 1.1" 200 4877 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 742
41.175.136.121 - - [06/Nov/2025:05:10:15] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 302 4498 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 621
190.62.222.53 - - [06/Nov/2025:09:11:25] "GET /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 3555 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 390
65.105.88.170 - - [25/Oct/2025:17:21:37] "GET /cart/success.do HTTP 1.1" 200 3693 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1153
83.49.142.114 - - [26/Oct/2025:08:41:38] "GET /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 3972 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 222
198.78.117.5 - - [09/Oct/2025:21:08:10] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 648 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 580
183.241.243.180 - - [25/Oct/2025:06:14:25] "GET /cart/success.do HTTP 1.1" 500 3165 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1993
181.57.77.200 - - [18/Oct/2025:09:32:23] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 4228 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 166
221.9.64.186 - - [06/Nov/2025:14:56:19] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 3128 "" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1510
100.232.90.154 - - [10/Oct/2025:21:41:36] "GET /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 3022 "http://www.buttercupgames.com/cart/success.do" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 667
47.233.122.103 - - [03/Nov/2025:11:57:37] "GET /cart/success.do HTTP 1.1" 200 4508 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1410
120.193.82.117 - - [08/Oct/2025:23:29:28] "GET /cart/success.do HTTP 1.1" 302 4264 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1475
